"origin_market","origin_city_market_id","dest_market","dest_city_market_id","carrier","num_flights"
"Cleveland, OH (Metropolitan Area)",30647,"Miami, FL (Metropolitan Area)",32467,"UA",42
"Cleveland, OH (Metropolitan Area)",30647,"Milwaukee, WI",33342,"EV",143
"Cleveland, OH (Metropolitan Area)",30647,"Milwaukee, WI",33342,"OO",7
"Cleveland, OH (Metropolitan Area)",30647,"Minneapolis/St. Paul, MN",31650,"EV",122
"Cleveland, OH (Metropolitan Area)",30647,"Nashville, TN",30693,"EV",1
"Cleveland, OH (Metropolitan Area)",30647,"Nashville, TN",30693,"WN",166
"Cleveland, OH (Metropolitan Area)",30647,"New York City, NY (Metropolitan Area)",31703,"EV",565
"Cleveland, OH (Metropolitan Area)",30647,"New York City, NY (Metropolitan Area)",31703,"F9",6
"Cleveland, OH (Metropolitan Area)",30647,"New York City, NY (Metropolitan Area)",31703,"MQ",61
"Cleveland, OH (Metropolitan Area)",30647,"New York City, NY (Metropolitan Area)",31703,"UA",220
"Cleveland, OH (Metropolitan Area)",30647,"New York City, NY (Metropolitan Area)",31703,"WN",159
"Cleveland, OH (Metropolitan Area)",30647,"Orlando, FL",31454,"F9",56
"Cleveland, OH (Metropolitan Area)",30647,"Orlando, FL",31454,"UA",68
"Cleveland, OH (Metropolitan Area)",30647,"Orlando, FL",31454,"WN",69
"Cleveland, OH (Metropolitan Area)",30647,"Phoenix, AZ",30466,"F9",2
"Cleveland, OH (Metropolitan Area)",30647,"Phoenix, AZ",30466,"US",30
"Cleveland, OH (Metropolitan Area)",30647,"Pittsburgh, PA",30198,"F9",35
"Cleveland, OH (Metropolitan Area)",30647,"Raleigh/Durham, NC",34492,"EV",42
"Cleveland, OH (Metropolitan Area)",30647,"Raleigh/Durham, NC",34492,"F9",30
"Cleveland, OH (Metropolitan Area)",30647,"San Francisco, CA (Metropolitan Area)",32457,"UA",113
"Cleveland, OH (Metropolitan Area)",30647,"Seattle, WA",30559,"F9",2
"Cleveland, OH (Metropolitan Area)",30647,"St. Louis, MO",31123,"EV",79
"Cleveland, OH (Metropolitan Area)",30647,"Tampa, FL (Metropolitan Area)",33195,"F9",33
"Cleveland, OH (Metropolitan Area)",30647,"Tampa, FL (Metropolitan Area)",33195,"UA",42
"Cleveland, OH (Metropolitan Area)",30647,"Tampa, FL (Metropolitan Area)",33195,"WN",61
"Cleveland, OH (Metropolitan Area)",30647,"Trenton, NJ",35356,"F9",26
"Cleveland, OH (Metropolitan Area)",30647,"Tulsa, OK",34653,"EV",1
"Cleveland, OH (Metropolitan Area)",30647,"Washington, DC (Metropolitan Area)",30852,"EV",330
"Cleveland, OH (Metropolitan Area)",30647,"Washington, DC (Metropolitan Area)",30852,"F9",18
"Cleveland, OH (Metropolitan Area)",30647,"Washington, DC (Metropolitan Area)",30852,"OO",14
"Cleveland, OH (Metropolitan Area)",30647,"Washington, DC (Metropolitan Area)",30852,"WN",225
"Cody, WY",31097,"Denver, CO",30325,"OO",80
"Cody, WY",31097,"Salt Lake City, UT",34614,"OO",61
"College Station/Bryan, TX",31049,"Dallas/Fort Worth, TX",30194,"EV",61
"College Station/Bryan, TX",31049,"Dallas/Fort Worth, TX",30194,"MQ",236
"College Station/Bryan, TX",31049,"Houston, TX",31453,"EV",153
"Colorado Springs, CO",30189,"Atlanta, GA (Metropolitan Area)",30397,"DL",61
"Colorado Springs, CO",30189,"Chicago, IL",30977,"EV",89
"Colorado Springs, CO",30189,"Chicago, IL",30977,"OO",143
"Colorado Springs, CO",30189,"Dallas/Fort Worth, TX",30194,"AA",288
"Colorado Springs, CO",30189,"Denver, CO",30325,"EV",39
"Colorado Springs, CO",30189,"Denver, CO",30325,"OO",368
"Colorado Springs, CO",30189,"Houston, TX",31453,"EV",53
"Colorado Springs, CO",30189,"Houston, TX",31453,"OO",114
"Colorado Springs, CO",30189,"Los Angeles, CA (Metropolitan Area)",32575,"OO",163
"Colorado Springs, CO",30189,"Salt Lake City, UT",34614,"OO",121
"Colorado Springs, CO",30189,"San Francisco, CA (Metropolitan Area)",32457,"OO",60
"Colorado Springs, CO",30189,"Seattle, WA",30559,"OO",61
"Colorado Springs, CO",30189,"Washington, DC (Metropolitan Area)",30852,"OO",19
"Columbia, SC",30868,"Atlanta, GA (Metropolitan Area)",30397,"DL",161
"Columbia, SC",30868,"Atlanta, GA (Metropolitan Area)",30397,"EV",303
"Columbia, SC",30868,"Chicago, IL",30977,"EV",166
"Columbia, SC",30868,"Dallas/Fort Worth, TX",30194,"MQ",175
"Columbia, SC",30868,"Detroit, MI",31295,"EV",26
"Columbia, SC",30868,"Houston, TX",31453,"EV",53
"Columbia, SC",30868,"New York City, NY (Metropolitan Area)",31703,"EV",91
"Columbia, SC",30868,"Washington, DC (Metropolitan Area)",30852,"EV",211
"Columbus, GA",31150,"Atlanta, GA (Metropolitan Area)",30397,"EV",234
"Columbus, MS",30894,"Atlanta, GA (Metropolitan Area)",30397,"EV",174
"Columbus, OH",31066,"Atlanta, GA (Metropolitan Area)",30397,"DL",464
"Columbus, OH",31066,"Atlanta, GA (Metropolitan Area)",30397,"WN",121
"Columbus, OH",31066,"Charlotte, NC",31057,"US",47
"Columbus, OH",31066,"Chicago, IL",30977,"EV",124
"Columbus, OH",31066,"Chicago, IL",30977,"MQ",593
"Columbus, OH",31066,"Chicago, IL",30977,"OO",32
"Columbus, OH",31066,"Chicago, IL",30977,"UA",59
"Columbus, OH",31066,"Chicago, IL",30977,"WN",394
"Columbus, OH",31066,"Dallas/Fort Worth, TX",30194,"AA",289
"Columbus, OH",31066,"Denver, CO",30325,"EV",26
"Columbus, OH",31066,"Denver, CO",30325,"OO",35
"Columbus, OH",31066,"Denver, CO",30325,"UA",5
"Columbus, OH",31066,"Denver, CO",30325,"WN",61
"Columbus, OH",31066,"Detroit, MI",31295,"EV",26
"Columbus, OH",31066,"Fort Myers, FL",31714,"WN",61
"Columbus, OH",31066,"Houston, TX",31453,"EV",139
"Columbus, OH",31066,"Houston, TX",31453,"OO",16
"Columbus, OH",31066,"Las Vegas, NV",32211,"WN",120
"Columbus, OH",31066,"Los Angeles, CA (Metropolitan Area)",32575,"AA",39
"Columbus, OH",31066,"Los Angeles, CA (Metropolitan Area)",32575,"DL",61
"Columbus, OH",31066,"Miami, FL (Metropolitan Area)",32467,"MQ",122
"Columbus, OH",31066,"Minneapolis/St. Paul, MN",31650,"DL",76
"Columbus, OH",31066,"Minneapolis/St. Paul, MN",31650,"EV",27
"Columbus, OH",31066,"Nashville, TN",30693,"WN",113
"Columbus, OH",31066,"New York City, NY (Metropolitan Area)",31703,"EV",114
"Columbus, OH",31066,"New York City, NY (Metropolitan Area)",31703,"MQ",455
"Columbus, OH",31066,"Orlando, FL",31454,"WN",122
"Columbus, OH",31066,"Phoenix, AZ",30466,"US",114
"Columbus, OH",31066,"Phoenix, AZ",30466,"WN",61
"Columbus, OH",31066,"St. Louis, MO",31123,"WN",115
"Columbus, OH",31066,"Tampa, FL (Metropolitan Area)",33195,"WN",61
"Columbus, OH",31066,"Washington, DC (Metropolitan Area)",30852,"EV",84
"Columbus, OH",31066,"Washington, DC (Metropolitan Area)",30852,"OO",15
"Columbus, OH",31066,"Washington, DC (Metropolitan Area)",30852,"WN",276
"Cordova, AK",30913,"Anchorage, AK",30299,"AS",61
"Cordova, AK",30913,"Yakutat, AK",35991,"AS",61
"Corpus Christi, TX",31140,"Dallas/Fort Worth, TX",30194,"AA",63
"Corpus Christi, TX",31140,"Dallas/Fort Worth, TX",30194,"EV",228
"Corpus Christi, TX",31140,"Dallas/Fort Worth, TX",30194,"MQ",181
"Corpus Christi, TX",31140,"Houston, TX",31453,"EV",439
"Corpus Christi, TX",31140,"Houston, TX",31453,"WN",236
"Crescent City, CA",30930,"Eureka/Arcata, CA",30157,"OO",53
"Crescent City, CA",30930,"San Francisco, CA (Metropolitan Area)",32457,"OO",114
"Dallas/Fort Worth, TX",30194,"Abilene, TX",30136,"MQ",472
"Dallas/Fort Worth, TX",30194,"Albuquerque, NM",30140,"AA",436
"Dallas/Fort Worth, TX",30194,"Albuquerque, NM",30140,"WN",453
"Dallas/Fort Worth, TX",30194,"Alexandria, LA",30185,"MQ",183
"Dallas/Fort Worth, TX",30194,"Amarillo, TX",30279,"MQ",472
"Dallas/Fort Worth, TX",30194,"Amarillo, TX",30279,"WN",243
"Dallas/Fort Worth, TX",30194,"Anchorage, AK",30299,"AA",31
"Dallas/Fort Worth, TX",30194,"Atlanta, GA (Metropolitan Area)",30397,"AA",593
"Dallas/Fort Worth, TX",30194,"Atlanta, GA (Metropolitan Area)",30397,"DL",703
"Dallas/Fort Worth, TX",30194,"Atlanta, GA (Metropolitan Area)",30397,"EV",244
"Dallas/Fort Worth, TX",30194,"Austin, TX",30423,"AA",863
"Dallas/Fort Worth, TX",30194,"Austin, TX",30423,"WN",664
"Dallas/Fort Worth, TX",30194,"Baton Rouge, LA",30781,"EV",207
"Dallas/Fort Worth, TX",30194,"Baton Rouge, LA",30781,"MQ",265
"Dallas/Fort Worth, TX",30194,"Beaumont/Port Arthur, TX",30728,"EV",122
"Dallas/Fort Worth, TX",30194,"Beaumont/Port Arthur, TX",30728,"MQ",61
"Dallas/Fort Worth, TX",30194,"Birmingham, AL",30599,"AA",114
"Dallas/Fort Worth, TX",30194,"Birmingham, AL",30599,"MQ",61
"Dallas/Fort Worth, TX",30194,"Birmingham, AL",30599,"WN",173
"Dallas/Fort Worth, TX",30194,"Bismarck/Mandan, ND",30627,"MQ",30
"Dallas/Fort Worth, TX",30194,"Bloomington/Normal, IL",30685,"MQ",122
"Dallas/Fort Worth, TX",30194,"Boston, MA (Metropolitan Area)",30721,"AA",469
"Dallas/Fort Worth, TX",30194,"Boston, MA (Metropolitan Area)",30721,"B6",116
"Dallas/Fort Worth, TX",30194,"Brownsville, TX",30747,"EV",175
"Dallas/Fort Worth, TX",30194,"Cedar Rapids/Iowa City, IA",31003,"EV",3
"Dallas/Fort Worth, TX",30194,"Cedar Rapids/Iowa City, IA",31003,"MQ",241
"Dallas/Fort Worth, TX",30194,"Champaign/Urbana, IL",31067,"MQ",61
"Dallas/Fort Worth, TX",30194,"Charleston, SC",30994,"MQ",144
"Dallas/Fort Worth, TX",30194,"Charleston/Dunbar, WV",31146,"EV",61
"Dallas/Fort Worth, TX",30194,"Charlotte, NC",31057,"AA",350
"Dallas/Fort Worth, TX",30194,"Charlotte, NC",31057,"US",487
"Dallas/Fort Worth, TX",30194,"Chattanooga, TN",30980,"MQ",114
"Dallas/Fort Worth, TX",30194,"Chicago, IL",30977,"AA",1080
"Dallas/Fort Worth, TX",30194,"Chicago, IL",30977,"OO",99
"Dallas/Fort Worth, TX",30194,"Chicago, IL",30977,"UA",200
"Dallas/Fort Worth, TX",30194,"Chicago, IL",30977,"WN",95
"Dallas/Fort Worth, TX",30194,"Cincinnati, OH",33105,"F9",6
"Dallas/Fort Worth, TX",30194,"Cincinnati, OH",33105,"MQ",347
"Dallas/Fort Worth, TX",30194,"Cleveland, OH (Metropolitan Area)",30647,"AA",175
"Dallas/Fort Worth, TX",30194,"Cleveland, OH (Metropolitan Area)",30647,"EV",100
"Dallas/Fort Worth, TX",30194,"Cleveland, OH (Metropolitan Area)",30647,"F9",34
"Dallas/Fort Worth, TX",30194,"Cleveland, OH (Metropolitan Area)",30647,"MQ",61
"Dallas/Fort Worth, TX",30194,"College Station/Bryan, TX",31049,"EV",61
"Dallas/Fort Worth, TX",30194,"College Station/Bryan, TX",31049,"MQ",236
"Dallas/Fort Worth, TX",30194,"Colorado Springs, CO",30189,"AA",288
"Dallas/Fort Worth, TX",30194,"Columbia, SC",30868,"MQ",175
"Dallas/Fort Worth, TX",30194,"Columbus, OH",31066,"AA",289
"Dallas/Fort Worth, TX",30194,"Corpus Christi, TX",31140,"AA",62
"Dallas/Fort Worth, TX",30194,"Corpus Christi, TX",31140,"EV",228
"Dallas/Fort Worth, TX",30194,"Corpus Christi, TX",31140,"MQ",182
"Dallas/Fort Worth, TX",30194,"Dayton, OH",31267,"AA",175
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"AA",581
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"EV",15
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"F9",309
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"OO",11
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"UA",177
"Dallas/Fort Worth, TX",30194,"Denver, CO",30325,"WN",57
"Dallas/Fort Worth, TX",30194,"Des Moines, IA",31423,"AA",114
"Dallas/Fort Worth, TX",30194,"Des Moines, IA",31423,"MQ",145
"Dallas/Fort Worth, TX",30194,"Detroit, MI",31295,"AA",329
"Dallas/Fort Worth, TX",30194,"Detroit, MI",31295,"DL",111
"Dallas/Fort Worth, TX",30194,"Detroit, MI",31295,"EV",13
"Dallas/Fort Worth, TX",30194,"Detroit, MI",31295,"OO",4
"Dallas/Fort Worth, TX",30194,"Durango, CO",30285,"MQ",122
"Dallas/Fort Worth, TX",30194,"Eagle, CO",31503,"AA",30
"Dallas/Fort Worth, TX",30194,"El Paso, TX",30615,"AA",463
"Dallas/Fort Worth, TX",30194,"El Paso, TX",30615,"MQ",30
"Dallas/Fort Worth, TX",30194,"El Paso, TX",30615,"WN",337
"Dallas/Fort Worth, TX",30194,"Evansville, IN",31612,"MQ",61
"Dallas/Fort Worth, TX",30194,"Fargo, ND",31637,"MQ",57
"Dallas/Fort Worth, TX",30194,"Fayetteville, AR",31834,"AA",92
"Dallas/Fort Worth, TX",30194,"Fayetteville, AR",31834,"MQ",352
"Dallas/Fort Worth, TX",30194,"Fort Myers, FL",31714,"AA",152
"Dallas/Fort Worth, TX",30194,"Fort Smith, AR",31778,"MQ",254
"Dallas/Fort Worth, TX",30194,"Fort Wayne, IN",31823,"MQ",122
"Dallas/Fort Worth, TX",30194,"Fresno, CA",31638,"AA",122
"Dallas/Fort Worth, TX",30194,"Garden City, KS",31867,"EV",2
"Dallas/Fort Worth, TX",30194,"Garden City, KS",31867,"MQ",120
"Dallas/Fort Worth, TX",30194,"Grand Island, NE",31980,"MQ",114
"Dallas/Fort Worth, TX",30194,"Grand Junction, CO",31921,"MQ",153
"Dallas/Fort Worth, TX",30194,"Grand Rapids, MI",31986,"MQ",232
"Dallas/Fort Worth, TX",30194,"Greensboro/High Point, NC",31995,"MQ",175
"Dallas/Fort Worth, TX",30194,"Greenville/Spartanburg, SC",31871,"MQ",175
"Dallas/Fort Worth, TX",30194,"Gulfport/Biloxi, MS",31973,"MQ",206
"Dallas/Fort Worth, TX",30194,"Hartford, CT",30529,"AA",173
"Dallas/Fort Worth, TX",30194,"Honolulu, HI",32134,"AA",122
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"AA",707
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"EV",499
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"MQ",182
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"OO",94
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"UA",147
"Dallas/Fort Worth, TX",30194,"Houston, TX",31453,"WN",1300
"Dallas/Fort Worth, TX",30194,"Huntsville, AL",30255,"AA",119
"Dallas/Fort Worth, TX",30194,"Huntsville, AL",30255,"MQ",30
"Dallas/Fort Worth, TX",30194,"Indianapolis, IN",32337,"AA",297
"Dallas/Fort Worth, TX",30194,"Jackson, WY",32441,"AA",31
"Dallas/Fort Worth, TX",30194,"Jackson/Vicksburg, MS",32448,"MQ",410
"Dallas/Fort Worth, TX",30194,"Jacksonville, FL",31136,"AA",236
"Dallas/Fort Worth, TX",30194,"Jefferson City/Columbia, MO",32474,"MQ",122
"Dallas/Fort Worth, TX",30194,"Joplin, MO",32511,"MQ",114
"Dallas/Fort Worth, TX",30194,"Kahului, HI",33830,"AA",69
"Dallas/Fort Worth, TX",30194,"Kansas City, MO",33198,"AA",445
"Dallas/Fort Worth, TX",30194,"Kansas City, MO",33198,"WN",496
"Dallas/Fort Worth, TX",30194,"Killeen, TX",31982,"MQ",511
"Dallas/Fort Worth, TX",30194,"Knoxville, TN",35412,"EV",181
"Dallas/Fort Worth, TX",30194,"Knoxville, TN",35412,"MQ",116
"Dallas/Fort Worth, TX",30194,"Lafayette, LA",32951,"EV",52
"Dallas/Fort Worth, TX",30194,"Lafayette, LA",32951,"MQ",244
"Dallas/Fort Worth, TX",30194,"Lake Charles, LA",31205,"EV",32
"Dallas/Fort Worth, TX",30194,"Lake Charles, LA",31205,"MQ",90
"Dallas/Fort Worth, TX",30194,"Laredo, TX",33038,"MQ",236
"Dallas/Fort Worth, TX",30194,"Las Vegas, NV",32211,"AA",705
"Dallas/Fort Worth, TX",30194,"Las Vegas, NV",32211,"WN",57
"Dallas/Fort Worth, TX",30194,"Lawton/Fort Sill, OK",32891,"EV",122
"Dallas/Fort Worth, TX",30194,"Lawton/Fort Sill, OK",32891,"MQ",148
"Dallas/Fort Worth, TX",30194,"Lexington, KY",32945,"MQ",171
"Dallas/Fort Worth, TX",30194,"Little Rock, AR",32600,"AA",183
"Dallas/Fort Worth, TX",30194,"Little Rock, AR",32600,"EV",61
"Dallas/Fort Worth, TX",30194,"Little Rock, AR",32600,"MQ",175
"Dallas/Fort Worth, TX",30194,"Little Rock, AR",32600,"WN",234
"Dallas/Fort Worth, TX",30194,"Longview, TX",31905,"MQ",114
"Dallas/Fort Worth, TX",30194,"Los Angeles, CA (Metropolitan Area)",32575,"AA",1863
"Dallas/Fort Worth, TX",30194,"Los Angeles, CA (Metropolitan Area)",32575,"OO",152
"Dallas/Fort Worth, TX",30194,"Los Angeles, CA (Metropolitan Area)",32575,"VX",173
"Dallas/Fort Worth, TX",30194,"Los Angeles, CA (Metropolitan Area)",32575,"WN",57
"Dallas/Fort Worth, TX",30194,"Louisville, KY",33044,"AA",235
"Dallas/Fort Worth, TX",30194,"Lubbock, TX",32896,"AA",145
"Dallas/Fort Worth, TX",30194,"Lubbock, TX",32896,"MQ",213
"Dallas/Fort Worth, TX",30194,"Lubbock, TX",32896,"WN",296
"Dallas/Fort Worth, TX",30194,"Madison, WI",33485,"EV",27
"Dallas/Fort Worth, TX",30194,"Madison, WI",33485,"MQ",208
"Dallas/Fort Worth, TX",30194,"Manhattan/Ft. Riley, KS",33290,"EV",61
"Dallas/Fort Worth, TX",30194,"Manhattan/Ft. Riley, KS",33290,"MQ",121
"Dallas/Fort Worth, TX",30194,"Memphis, TN",33244,"AA",297
"Dallas/Fort Worth, TX",30194,"Memphis, TN",33244,"F9",6
"Dallas/Fort Worth, TX",30194,"Miami, FL (Metropolitan Area)",32467,"AA",957
"Dallas/Fort Worth, TX",30194,"Midland/Odessa, TX",33158,"MQ",419
"Dallas/Fort Worth, TX",30194,"Midland/Odessa, TX",33158,"WN",279
"Dallas/Fort Worth, TX",30194,"Milwaukee, WI",33342,"AA",174
"Dallas/Fort Worth, TX",30194,"Milwaukee, WI",33342,"MQ",93
"Dallas/Fort Worth, TX",30194,"Minneapolis/St. Paul, MN",31650,"AA",349
"Dallas/Fort Worth, TX",30194,"Minneapolis/St. Paul, MN",31650,"DL",21
"Dallas/Fort Worth, TX",30194,"Minneapolis/St. Paul, MN",31650,"EV",28
"Dallas/Fort Worth, TX",30194,"Minneapolis/St. Paul, MN",31650,"OO",10
"Dallas/Fort Worth, TX",30194,"Mission/McAllen/Edinburg, TX",33256,"AA",297
"Dallas/Fort Worth, TX",30194,"Mobile, AL",30562,"EV",61
"Dallas/Fort Worth, TX",30194,"Mobile, AL",30562,"MQ",114
"Dallas/Fort Worth, TX",30194,"Monroe, LA",33377,"EV",114
"Dallas/Fort Worth, TX",30194,"Monroe, LA",33377,"MQ",61
"Dallas/Fort Worth, TX",30194,"Montgomery, AL",33277,"MQ",175
"Dallas/Fort Worth, TX",30194,"Nashville, TN",30693,"AA",524
"Dallas/Fort Worth, TX",30194,"New Orleans, LA",33495,"AA",411
"Dallas/Fort Worth, TX",30194,"New Orleans, LA",33495,"WN",461
"Dallas/Fort Worth, TX",30194,"New York City, NY (Metropolitan Area)",31703,"AA",1246
"Dallas/Fort Worth, TX",30194,"New York City, NY (Metropolitan Area)",31703,"UA",97
"Dallas/Fort Worth, TX",30194,"New York City, NY (Metropolitan Area)",31703,"VX",16
"Dallas/Fort Worth, TX",30194,"Norfolk, VA (Metropolitan Area)",33667,"AA",114
"Dallas/Fort Worth, TX",30194,"Oklahoma City, OK",33851,"AA",418
"Dallas/Fort Worth, TX",30194,"Oklahoma City, OK",33851,"EV",61
"Dallas/Fort Worth, TX",30194,"Oklahoma City, OK",33851,"MQ",52
"Dallas/Fort Worth, TX",30194,"Oklahoma City, OK",33851,"WN",183
"Dallas/Fort Worth, TX",30194,"Omaha, NE",33316,"AA",288
"Dallas/Fort Worth, TX",30194,"Orlando, FL",31454,"AA",592
"Dallas/Fort Worth, TX",30194,"Orlando, FL",31454,"WN",38
"Dallas/Fort Worth, TX",30194,"Palm Springs, CA",34262,"AA",120
"Dallas/Fort Worth, TX",30194,"Pensacola, FL",33728,"AA",62
"Dallas/Fort Worth, TX",30194,"Pensacola, FL",33728,"MQ",269
"Dallas/Fort Worth, TX",30194,"Peoria, IL",34108,"MQ",144
"Dallas/Fort Worth, TX",30194,"Philadelphia, PA",34100,"AA",358
"Dallas/Fort Worth, TX",30194,"Philadelphia, PA",34100,"US",364
"Dallas/Fort Worth, TX",30194,"Phoenix, AZ",30466,"AA",471
"Dallas/Fort Worth, TX",30194,"Phoenix, AZ",30466,"US",301
"Dallas/Fort Worth, TX",30194,"Pittsburgh, PA",30198,"AA",235
"Dallas/Fort Worth, TX",30194,"Portland, OR",34057,"AA",255
"Dallas/Fort Worth, TX",30194,"Portland, OR",34057,"AS",61
"Dallas/Fort Worth, TX",30194,"Quad Cities, IL (Metropolitan Area)",33367,"EV",61
"Dallas/Fort Worth, TX",30194,"Quad Cities, IL (Metropolitan Area)",33367,"MQ",114
"Dallas/Fort Worth, TX",30194,"Raleigh/Durham, NC",34492,"AA",296
"Dallas/Fort Worth, TX",30194,"Rapid City, SD",34457,"EV",61
"Dallas/Fort Worth, TX",30194,"Rapid City, SD",34457,"MQ",61
"Dallas/Fort Worth, TX",30194,"Reno, NV",34570,"AA",122
"Dallas/Fort Worth, TX",30194,"Richmond, VA",34524,"AA",175
"Dallas/Fort Worth, TX",30194,"Roswell, NM",34588,"MQ",175
"Dallas/Fort Worth, TX",30194,"Sacramento, CA",33192,"AA",183
"Dallas/Fort Worth, TX",30194,"Salt Lake City, UT",34614,"AA",300
"Dallas/Fort Worth, TX",30194,"Salt Lake City, UT",34614,"DL",160
"Dallas/Fort Worth, TX",30194,"Salt Lake City, UT",34614,"OO",54
"Dallas/Fort Worth, TX",30194,"San Angelo, TX",34842,"EV",61
"Dallas/Fort Worth, TX",30194,"San Angelo, TX",34842,"MQ",236
"Dallas/Fort Worth, TX",30194,"San Antonio, TX",33214,"AA",865
"Dallas/Fort Worth, TX",30194,"San Antonio, TX",33214,"WN",715
"Dallas/Fort Worth, TX",30194,"San Diego, CA",33570,"AA",540
"Dallas/Fort Worth, TX",30194,"San Francisco, CA (Metropolitan Area)",32457,"AA",942
"Dallas/Fort Worth, TX",30194,"San Francisco, CA (Metropolitan Area)",32457,"OO",170
"Dallas/Fort Worth, TX",30194,"San Francisco, CA (Metropolitan Area)",32457,"UA",44
"Dallas/Fort Worth, TX",30194,"San Francisco, CA (Metropolitan Area)",32457,"VX",166
"Dallas/Fort Worth, TX",30194,"San Juan, PR",34819,"AA",61
"Dallas/Fort Worth, TX",30194,"Santa Fe, NM",34674,"MQ",183
"Dallas/Fort Worth, TX",30194,"Savannah, GA",34685,"MQ",183
"Dallas/Fort Worth, TX",30194,"Seattle, WA",30559,"AA",487
"Dallas/Fort Worth, TX",30194,"Seattle, WA",30559,"AS",175
"Dallas/Fort Worth, TX",30194,"Shreveport, LA",30476,"EV",143
"Dallas/Fort Worth, TX",30194,"Shreveport, LA",30476,"MQ",268
"Dallas/Fort Worth, TX",30194,"Sioux Falls, SD",31775,"EV",120
"Dallas/Fort Worth, TX",30194,"Sioux Falls, SD",31775,"MQ",33
"Dallas/Fort Worth, TX",30194,"Springfield, IL",34952,"MQ",114
"Dallas/Fort Worth, TX",30194,"Springfield, MO",34783,"MQ",372
"Dallas/Fort Worth, TX",30194,"St. Louis, MO",31123,"AA",479
"Dallas/Fort Worth, TX",30194,"St. Louis, MO",31123,"WN",502
"Dallas/Fort Worth, TX",30194,"Tallahassee, FL",35249,"MQ",122
"Dallas/Fort Worth, TX",30194,"Tampa, FL (Metropolitan Area)",33195,"AA",418
"Dallas/Fort Worth, TX",30194,"Texarkana, AR",35401,"MQ",175
"Dallas/Fort Worth, TX",30194,"Tucson, AZ",30436,"AA",416
"Dallas/Fort Worth, TX",30194,"Tulsa, OK",34653,"AA",426
"Dallas/Fort Worth, TX",30194,"Tulsa, OK",34653,"MQ",53
"Dallas/Fort Worth, TX",30194,"Tulsa, OK",34653,"WN",235
"Dallas/Fort Worth, TX",30194,"Tyler, TX",35411,"EV",122
"Dallas/Fort Worth, TX",30194,"Tyler, TX",35411,"MQ",175
"Dallas/Fort Worth, TX",30194,"Valparaiso, FL",31504,"MQ",297
"Dallas/Fort Worth, TX",30194,"Waco, TX",30155,"MQ",297
"Dallas/Fort Worth, TX",30194,"Washington, DC (Metropolitan Area)",30852,"AA",1162
"Dallas/Fort Worth, TX",30194,"Washington, DC (Metropolitan Area)",30852,"OO",5
"Dallas/Fort Worth, TX",30194,"Washington, DC (Metropolitan Area)",30852,"UA",6
"Dallas/Fort Worth, TX",30194,"Washington, DC (Metropolitan Area)",30852,"VX",53
"Dallas/Fort Worth, TX",30194,"Washington, DC (Metropolitan Area)",30852,"WN",114
"Dallas/Fort Worth, TX",30194,"West Palm Beach/Palm Beach, FL",34027,"AA",114
"Dallas/Fort Worth, TX",30194,"Wichita Falls, TX",34960,"MQ",244
"Dallas/Fort Worth, TX",30194,"Wichita, KS",30928,"AA",236
"Dallas/Fort Worth, TX",30194,"Wichita, KS",30928,"WN",114
"Dayton, OH",31267,"Atlanta, GA (Metropolitan Area)",30397,"DL",234
"Dayton, OH",31267,"Chicago, IL",30977,"EV",145
"Dayton, OH",31267,"Chicago, IL",30977,"MQ",236
"Dayton, OH",31267,"Chicago, IL",30977,"OO",23
"Dayton, OH",31267,"Dallas/Fort Worth, TX",30194,"AA",175
"Dayton, OH",31267,"Denver, CO",30325,"EV",6
"Dayton, OH",31267,"Denver, CO",30325,"OO",47
"Dayton, OH",31267,"Denver, CO",30325,"WN",61
"Dayton, OH",31267,"Detroit, MI",31295,"EV",4
"Dayton, OH",31267,"Minneapolis/St. Paul, MN",31650,"OO",49
"Dayton, OH",31267,"New York City, NY (Metropolitan Area)",31703,"EV",143
"Dayton, OH",31267,"New York City, NY (Metropolitan Area)",31703,"MQ",116
"Dayton, OH",31267,"Orlando, FL",31454,"WN",61
"Dayton, OH",31267,"Washington, DC (Metropolitan Area)",30852,"EV",124
"Dayton, OH",31267,"Washington, DC (Metropolitan Area)",30852,"WN",166
"Daytona Beach, FL",31252,"Atlanta, GA (Metropolitan Area)",30397,"DL",234
"Deadhorse, AK",30073,"Anchorage, AK",30299,"AS",35
"Deadhorse, AK",30073,"Barrow, AK",30107,"AS",122
"Denver, CO",30325,"Albuquerque, NM",30140,"EV",37
"Denver, CO",30325,"Albuquerque, NM",30140,"OO",24
"Denver, CO",30325,"Albuquerque, NM",30140,"UA",7
"Denver, CO",30325,"Albuquerque, NM",30140,"WN",167
"Denver, CO",30325,"Amarillo, TX",30279,"EV",103
"Denver, CO",30325,"Amarillo, TX",30279,"OO",6
